log,label
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: bob : TTY=pts/3 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/passwd,Privilege Escalation
sudo: alice : TTY=pts/2 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/ls,Privilege Escalation
sudo: charlie : TTY=pts/1 ; PWD=/etc ; USER=root ; COMMAND=/bin/cat /etc/shadow,Privilege Escalation
